Tarih,Magaza_ID,Urun_ID,Baslangic_Stoku,Planlanan_Sevkiyat,Birim_Fiyat,Promosyon_Flag
2025-05-20,M05,U010,,0.0,186.29,False
2025-05-07,M05,U011,0.0,107.0,172.73,False
2025-05-08,M05,U011,,0.0,172.73,False
2025-05-09,M05,U011,,0.0,172.73,False
2025-05-10,M05,U011,,0.0,172.73,False
2025-05-11,M05,U011,,0.0,172.73,False
2025-05-12,M05,U011,,0.0,172.73,False
2025-05-13,M05,U011,,0.0,172.73,False
2025-05-14,M05,U011,,123.0,172.73,False
2025-05-15,M05,U011,,0.0,172.73,False
2025-05-16,M05,U011,,0.0,172.73,False
2025-05-17,M05,U011,,0.0,172.73,False
2025-05-18,M05,U011,,0.0,172.73,False
2025-05-19,M05,U011,,0.0,172.73,False
2025-05-20,M05,U011,,0.0,172.73,False
2025-05-07,M05,U012,95.0,0.0,214.19,False
2025-05-08,M05,U012,,0.0,214.19,False
2025-05-09,M05,U012,,203.0,192.77,True
2025-05-10,M05,U012,,0.0,214.19,False
2025-05-11,M05,U012,,0.0,214.19,False
2025-05-12,M05,U012,,0.0,214.19,False
2025-05-13,M05,U012,,202.0,214.19,False
2025-05-14,M05,U012,,0.0,214.19,False
2025-05-15,M05,U012,,0.0,214.19,False
2025-05-16,M05,U012,,0.0,214.19,False
2025-05-17,M05,U012,,185.0,214.19,False
2025-05-18,M05,U012,,0.0,182.06,True
2025-05-19,M05,U012,,0.0,214.19,False
2025-05-20,M05,U012,,0.0,214.19,False
2025-05-07,M05,U013,0.0,103.0,176.68,False
2025-05-08,M05,U013,,0.0,176.68,False
2025-05-09,M05,U013,,0.0,150.18,True
2025-05-10,M05,U013,,0.0,176.68,False
2025-05-11,M05,U013,,0.0,176.68,False
2025-05-12,M05,U013,,0.0,176.68,False
2025-05-13,M05,U013,,0.0,176.68,False
2025-05-14,M05,U013,,0.0,176.68,False
2025-05-15,M05,U013,,0.0,176.68,False
2025-05-16,M05,U013,,0.0,176.68,False
2025-05-17,M05,U013,,0.0,176.68,False
2025-05-18,M05,U013,,0.0,159.01,True
2025-05-19,M05,U013,,103.0,176.68,False
2025-05-20,M05,U013,,0.0,176.68,False
2025-05-07,M05,U014,32.0,0.0,115.91,False
2025-05-08,M05,U014,,0.0,115.91,False
2025-05-09,M05,U014,,0.0,115.91,False
2025-05-10,M05,U014,,0.0,115.91,False
2025-05-11,M05,U014,,46.0,115.91,False
2025-05-12,M05,U014,,0.0,115.91,False
2025-05-13,M05,U014,,0.0,115.91,False
2025-05-14,M05,U014,,0.0,115.91,False
2025-05-15,M05,U014,,0.0,115.91,False
2025-05-16,M05,U014,,44.0,115.91,False
2025-05-17,M05,U014,,0.0,115.91,False
2025-05-18,M05,U014,,0.0,115.91,False
2025-05-19,M05,U014,,0.0,115.91,False
2025-05-20,M05,U014,,0.0,115.91,False
2025-05-07,M05,U015,2.0,0.0,54.99,False
2025-05-08,M05,U015,,0.0,54.99,False
2025-05-09,M05,U015,,0.0,54.99,False
2025-05-10,M05,U015,,0.0,54.99,False
2025-05-11,M05,U015,,0.0,54.99,False
2025-05-12,M05,U015,,0.0,54.99,False
2025-05-13,M05,U015,,205.0,54.99,False
2025-05-14,M05,U015,,0.0,49.49,True
2025-05-15,M05,U015,,0.0,54.99,False
2025-05-16,M05,U015,,0.0,54.99,False
2025-05-17,M05,U015,,0.0,54.99,False
2025-05-18,M05,U015,,0.0,54.99,False
2025-05-19,M05,U015,,233.0,54.99,False
2025-05-20,M05,U015,,0.0,54.99,False
2025-05-07,M05,U016,223.0,0.0,170.13,False
2025-05-08,M05,U016,,0.0,170.13,False
2025-05-09,M05,U016,,0.0,170.13,False
2025-05-10,M05,U016,,0.0,170.13,False
2025-05-11,M05,U016,,0.0,170.13,False
2025-05-12,M05,U016,,0.0,170.13,False
2025-05-13,M05,U016,,0.0,170.13,False
2025-05-14,M05,U016,,0.0,170.13,False
2025-05-15,M05,U016,,0.0,136.1,True
2025-05-16,M05,U016,,235.0,144.61,True
2025-05-17,M05,U016,,0.0,170.13,False
2025-05-18,M05,U016,,0.0,170.13,False
2025-05-19,M05,U016,,0.0,170.13,False
2025-05-20,M05,U016,,0.0,136.1,True
2025-05-07,M05,U017,119.0,0.0,88.44,False
2025-05-08,M05,U017,,0.0,88.44,False
2025-05-09,M05,U017,,0.0,88.44,False
2025-05-10,M05,U017,,0.0,88.44,False
2025-05-11,M05,U017,,0.0,88.44,False
2025-05-12,M05,U017,,0.0,88.44,False
2025-05-13,M05,U017,,0.0,88.44,False
2025-05-14,M05,U017,,0.0,88.44,False
2025-05-15,M05,U017,,0.0,88.44,False
2025-05-16,M05,U017,,143.0,75.17,True
2025-05-17,M05,U017,,0.0,88.44,False
2025-05-18,M05,U017,,0.0,88.44,False
2025-05-19,M05,U017,,0.0,88.44,False
2025-05-20,M05,U017,,0.0,88.44,False
2025-05-07,M05,U018,87.0,0.0,116.46,False
2025-05-08,M05,U018,,0.0,116.46,False
2025-05-09,M05,U018,,0.0,116.46,False
2025-05-10,M05,U018,,0.0,98.99,True
2025-05-11,M05,U018,,98.0,116.46,False
2025-05-12,M05,U018,,0.0,116.46,False
2025-05-13,M05,U018,,0.0,116.46,False
2025-05-14,M05,U018,,0.0,116.46,False
2025-05-15,M05,U018,,0.0,116.46,False
2025-05-16,M05,U018,,83.0,116.46,False
2025-05-17,M05,U018,,0.0,116.46,False
2025-05-18,M05,U018,,0.0,116.46,False
2025-05-19,M05,U018,,0.0,116.46,False
2025-05-20,M05,U018,,0.0,116.46,False
2025-05-07,M06,U001,129.0,0.0,175.82,False
2025-05-08,M06,U001,,0.0,175.82,False
2025-05-09,M06,U001,,102.0,175.82,False
2025-05-10,M06,U001,,0.0,175.82,False
2025-05-11,M06,U001,,0.0,175.82,False
2025-05-12,M06,U001,,0.0,175.82,False
2025-05-13,M06,U001,,110.0,175.82,False
2025-05-14,M06,U001,,0.0,175.82,False
2025-05-15,M06,U001,,0.0,175.82,False
2025-05-16,M06,U001,,0.0,175.82,False
2025-05-17,M06,U001,,130.0,175.82,False
2025-05-18,M06,U001,,0.0,175.82,False
2025-05-19,M06,U001,,0.0,175.82,False
2025-05-20,M06,U001,,0.0,140.66,True
2025-05-07,M06,U002,170.0,0.0,192.33,False
2025-05-08,M06,U002,,0.0,192.33,False
2025-05-09,M06,U002,,0.0,192.33,False
2025-05-10,M06,U002,,0.0,192.33,False
2025-05-11,M06,U002,,193.0,192.33,False
2025-05-12,M06,U002,,0.0,192.33,False
2025-05-13,M06,U002,,0.0,192.33,False
2025-05-14,M06,U002,,0.0,192.33,False
2025-05-15,M06,U002,,0.0,192.33,False
2025-05-16,M06,U002,,180.0,192.33,False
2025-05-17,M06,U002,,0.0,192.33,False
2025-05-18,M06,U002,,0.0,192.33,False
2025-05-19,M06,U002,,0.0,192.33,False
2025-05-20,M06,U002,,0.0,192.33,False
2025-05-07,M06,U003,0.0,257.0,43.26,False
2025-05-08,M06,U003,,0.0,43.26,False
2025-05-09,M06,U003,,0.0,43.26,False
2025-05-10,M06,U003,,0.0,43.26,False
2025-05-11,M06,U003,,0.0,43.26,False
2025-05-12,M06,U003,,0.0,43.26,False
2025-05-13,M06,U003,,0.0,43.26,False
2025-05-14,M06,U003,,241.0,38.93,True
2025-05-15,M06,U003,,0.0,38.93,True
2025-05-16,M06,U003,,0.0,34.61,True
2025-05-17,M06,U003,,0.0,43.26,False
2025-05-18,M06,U003,,0.0,43.26,False
2025-05-19,M06,U003,,0.0,43.26,False
2025-05-20,M06,U003,,0.0,43.26,False
2025-05-07,M06,U004,246.0,0.0,173.32,False
2025-05-08,M06,U004,,0.0,173.32,False
2025-05-09,M06,U004,,0.0,173.32,False
2025-05-10,M06,U004,,0.0,173.32,False
2025-05-11,M06,U004,,222.0,147.32,True
2025-05-12,M06,U004,,0.0,173.32,False
2025-05-13,M06,U004,,0.0,173.32,False
2025-05-14,M06,U004,,0.0,173.32,False
2025-05-15,M06,U004,,0.0,173.32,False
2025-05-16,M06,U004,,251.0,173.32,False
2025-05-17,M06,U004,,0.0,173.32,False
2025-05-18,M06,U004,,0.0,173.32,False
2025-05-19,M06,U004,,0.0,173.32,False
2025-05-20,M06,U004,,0.0,173.32,False
2025-05-07,M06,U005,0.0,122.0,49.88,False
2025-05-08,M06,U005,,0.0,49.88,False
2025-05-09,M06,U005,,0.0,49.88,False
2025-05-10,M06,U005,,0.0,49.88,False
2025-05-11,M06,U005,,0.0,49.88,False
2025-05-12,M06,U005,,0.0,49.88,False
2025-05-13,M06,U005,,0.0,49.88,False
2025-05-14,M06,U005,,122.0,49.88,False
2025-05-15,M06,U005,,0.0,49.88,False
2025-05-16,M06,U005,,0.0,49.88,False
2025-05-17,M06,U005,,0.0,49.88,False
2025-05-18,M06,U005,,0.0,49.88,False
2025-05-19,M06,U005,,0.0,49.88,False
2025-05-20,M06,U005,,0.0,42.4,True
2025-05-07,M06,U006,3.0,297.0,97.21,False
2025-05-08,M06,U006,,0.0,97.21,False
2025-05-09,M06,U006,,0.0,97.21,False
2025-05-10,M06,U006,,0.0,97.21,False
2025-05-11,M06,U006,,0.0,97.21,False
2025-05-12,M06,U006,,0.0,97.21,False
2025-05-13,M06,U006,,316.0,97.21,False
2025-05-14,M06,U006,,0.0,97.21,False
2025-05-15,M06,U006,,0.0,97.21,False
2025-05-16,M06,U006,,0.0,97.21,False
2025-05-17,M06,U006,,0.0,97.21,False
2025-05-18,M06,U006,,0.0,97.21,False
2025-05-19,M06,U006,,284.0,97.21,False
2025-05-20,M06,U006,,0.0,97.21,False
2025-05-07,M06,U007,77.0,0.0,150.45,False
2025-05-08,M06,U007,,0.0,150.45,False
2025-05-09,M06,U007,,181.0,150.45,False
2025-05-10,M06,U007,,0.0,150.45,False
2025-05-11,M06,U007,,0.0,150.45,False
2025-05-12,M06,U007,,0.0,150.45,False
2025-05-13,M06,U007,,187.0,150.45,False
2025-05-14,M06,U007,,0.0,150.45,False
2025-05-15,M06,U007,,0.0,150.45,False
2025-05-16,M06,U007,,0.0,150.45,False
2025-05-17,M06,U007,,183.0,150.45,False
2025-05-18,M06,U007,,0.0,150.45,False
2025-05-19,M06,U007,,0.0,150.45,False
2025-05-20,M06,U007,,0.0,150.45,False
2025-05-07,M06,U008,0.0,0.0,111.37,False
2025-05-08,M06,U008,,0.0,111.37,False
2025-05-09,M06,U008,,0.0,111.37,False
2025-05-10,M06,U008,,0.0,111.37,False
2025-05-11,M06,U008,,0.0,111.37,False
2025-05-12,M06,U008,,0.0,111.37,False
2025-05-13,M06,U008,,0.0,111.37,False
2025-05-14,M06,U008,,85.0,111.37,False
2025-05-15,M06,U008,,0.0,111.37,False
2025-05-16,M06,U008,,0.0,111.37,False
2025-05-17,M06,U008,,0.0,111.37,False
2025-05-18,M06,U008,,0.0,111.37,False
2025-05-19,M06,U008,,0.0,111.37,False
2025-05-20,M06,U008,,0.0,111.37,False
2025-05-07,M06,U009,42.0,0.0,133.04,False
2025-05-08,M06,U009,,0.0,133.04,False
2025-05-09,M06,U009,,64.0,133.04,False
2025-05-10,M06,U009,,0.0,133.04,False
2025-05-11,M06,U009,,0.0,133.04,False
2025-05-12,M06,U009,,0.0,133.04,False
2025-05-13,M06,U009,,47.0,133.04,False
2025-05-14,M06,U009,,0.0,133.04,False
2025-05-15,M06,U009,,0.0,133.04,False
2025-05-16,M06,U009,,0.0,133.04,False
2025-05-17,M06,U009,,61.0,133.04,False
2025-05-18,M06,U009,,0.0,133.04,False
2025-05-19,M06,U009,,0.0,133.04,False
2025-05-20,M06,U009,,0.0,106.43,True
2025-05-07,M06,U010,95.0,0.0,186.29,False
2025-05-08,M06,U010,,0.0,186.29,False
2025-05-09,M06,U010,,148.0,186.29,False
2025-05-10,M06,U010,,0.0,186.29,False
2025-05-11,M06,U010,,0.0,186.29,False
2025-05-12,M06,U010,,0.0,186.29,False
2025-05-13,M06,U010,,149.0,186.29,False
2025-05-14,M06,U010,,0.0,186.29,False
2025-05-15,M06,U010,,0.0,186.29,False
2025-05-16,M06,U010,,0.0,186.29,False
2025-05-17,M06,U010,,172.0,186.29,False
2025-05-18,M06,U010,,0.0,186.29,False
2025-05-19,M06,U010,,0.0,186.29,False
2025-05-20,M06,U010,,0.0,186.29,False
2025-05-07,M06,U011,97.0,0.0,172.73,False
2025-05-08,M06,U011,,0.0,138.18,True
2025-05-09,M06,U011,,0.0,172.73,False
2025-05-10,M06,U011,,0.0,172.73,False
2025-05-11,M06,U011,,138.0,172.73,False
2025-05-12,M06,U011,,0.0,172.73,False
2025-05-13,M06,U011,,0.0,138.18,True
2025-05-14,M06,U011,,0.0,155.46,True
2025-05-15,M06,U011,,0.0,172.73,False
2025-05-16,M06,U011,,145.0,172.73,False
2025-05-17,M06,U011,,0.0,172.73,False
2025-05-18,M06,U011,,0.0,172.73,False
2025-05-19,M06,U011,,0.0,172.73,False
2025-05-20,M06,U011,,0.0,172.73,False
2025-05-07,M06,U012,0.0,0.0,214.19,False
2025-05-08,M06,U012,,0.0,214.19,False
2025-05-09,M06,U012,,0.0,214.19,False
2025-05-10,M06,U012,,0.0,214.19,False
2025-05-11,M06,U012,,0.0,214.19,False
2025-05-12,M06,U012,,0.0,214.19,False
2025-05-13,M06,U012,,293.0,214.19,False
2025-05-14,M06,U012,,0.0,214.19,False
2025-05-15,M06,U012,,0.0,171.35,True
2025-05-16,M06,U012,,0.0,214.19,False
2025-05-17,M06,U012,,0.0,214.19,False
2025-05-18,M06,U012,,0.0,214.19,False
2025-05-19,M06,U012,,316.0,214.19,False
2025-05-20,M06,U012,,0.0,214.19,False
2025-05-07,M06,U013,68.0,0.0,176.68,False
2025-05-08,M06,U013,,0.0,176.68,False
2025-05-09,M06,U013,,94.0,176.68,False
2025-05-10,M06,U013,,0.0,150.18,True
2025-05-11,M06,U013,,0.0,176.68,False
2025-05-12,M06,U013,,0.0,176.68,False
2025-05-13,M06,U013,,107.0,141.34,True
2025-05-14,M06,U013,,0.0,176.68,False
2025-05-15,M06,U013,,0.0,176.68,False
2025-05-16,M06,U013,,0.0,176.68,False
2025-05-17,M06,U013,,78.0,176.68,False
2025-05-18,M06,U013,,0.0,176.68,False
2025-05-19,M06,U013,,0.0,176.68,False
2025-05-20,M06,U013,,0.0,176.68,False
2025-05-07,M06,U014,0.0,75.0,115.91,False
2025-05-08,M06,U014,,0.0,115.91,False
2025-05-09,M06,U014,,0.0,115.91,False
2025-05-10,M06,U014,,0.0,115.91,False
2025-05-11,M06,U014,,0.0,115.91,False
2025-05-12,M06,U014,,0.0,115.91,False
2025-05-13,M06,U014,,0.0,115.91,False
2025-05-14,M06,U014,,81.0,115.91,False
2025-05-15,M06,U014,,0.0,115.91,False
2025-05-16,M06,U014,,0.0,115.91,False
2025-05-17,M06,U014,,0.0,115.91,False
2025-05-18,M06,U014,,0.0,115.91,False
2025-05-19,M06,U014,,0.0,115.91,False
2025-05-20,M06,U014,,0.0,115.91,False
2025-05-07,M06,U015,132.0,0.0,54.99,False
2025-05-08,M06,U015,,0.0,54.99,False
2025-05-09,M06,U015,,0.0,49.49,True
2025-05-10,M06,U015,,0.0,54.99,False
2025-05-11,M06,U015,,0.0,54.99,False
2025-05-12,M06,U015,,0.0,54.99,False
2025-05-13,M06,U015,,0.0,54.99,False
2025-05-14,M06,U015,,0.0,54.99,False
2025-05-15,M06,U015,,0.0,54.99,False
2025-05-16,M06,U015,,153.0,54.99,False
2025-05-17,M06,U015,,0.0,54.99,False
2025-05-18,M06,U015,,0.0,54.99,False
2025-05-19,M06,U015,,0.0,54.99,False
2025-05-20,M06,U015,,0.0,54.99,False
2025-05-07,M06,U016,0.0,0.0,170.13,False
2025-05-08,M06,U016,,0.0,170.13,False
2025-05-09,M06,U016,,0.0,136.1,True
2025-05-10,M06,U016,,0.0,170.13,False
2025-05-11,M06,U016,,228.0,170.13,False
2025-05-12,M06,U016,,0.0,170.13,False
2025-05-13,M06,U016,,0.0,170.13,False
2025-05-14,M06,U016,,0.0,170.13,False
2025-05-15,M06,U016,,0.0,170.13,False
2025-05-16,M06,U016,,0.0,170.13,False
2025-05-17,M06,U016,,0.0,170.13,False
2025-05-18,M06,U016,,0.0,170.13,False
2025-05-19,M06,U016,,0.0,170.13,False
2025-05-20,M06,U016,,0.0,170.13,False
2025-05-07,M06,U017,0.0,155.0,75.17,True
2025-05-08,M06,U017,,0.0,88.44,False
2025-05-09,M06,U017,,0.0,88.44,False
2025-05-10,M06,U017,,0.0,88.44,False
2025-05-11,M06,U017,,0.0,88.44,False
2025-05-12,M06,U017,,0.0,88.44,False
2025-05-13,M06,U017,,135.0,88.44,False
2025-05-14,M06,U017,,0.0,88.44,False
2025-05-15,M06,U017,,0.0,88.44,False
2025-05-16,M06,U017,,0.0,88.44,False
2025-05-17,M06,U017,,0.0,88.44,False
2025-05-18,M06,U017,,0.0,88.44,False
2025-05-19,M06,U017,,155.0,88.44,False
2025-05-20,M06,U017,,0.0,88.44,False
2025-05-07,M06,U018,101.0,0.0,116.46,False
2025-05-08,M06,U018,,0.0,116.46,False
2025-05-09,M06,U018,,0.0,116.46,False
2025-05-10,M06,U018,,0.0,116.46,False
2025-05-11,M06,U018,,95.0,116.46,False
2025-05-12,M06,U018,,0.0,116.46,False
2025-05-13,M06,U018,,0.0,98.99,True
2025-05-14,M06,U018,,0.0,116.46,False
2025-05-15,M06,U018,,0.0,116.46,False
2025-05-16,M06,U018,,0.0,116.46,False
2025-05-17,M06,U018,,0.0,116.46,False
2025-05-18,M06,U018,,0.0,116.46,False
2025-05-19,M06,U018,,0.0,116.46,False
2025-05-20,M06,U018,,0.0,116.46,False
