Tarih,Magaza_ID,Urun_ID,Baslangic_Stoku,Planlanan_Sevkiyat,Birim_Fiyat,Promosyon_Flag,Bolge,Tedarik_Suresi_Gun,Beklenen_Giris_Tarihi,Dagitilabilir_Depo_Stogu,Magaza_Kapasitesi
2025-05-17,M03,U009,,0.0,133.04,False,Ege,4,2025-05-17,594,302.0
2025-05-18,M03,U009,,0.0,133.04,False,Ege,4,2025-05-18,594,417.0
2025-05-19,M03,U009,,0.0,133.04,False,Ege,4,2025-05-19,594,381.0
2025-05-20,M03,U009,,0.0,133.04,False,Ege,4,2025-05-20,594,447.0
2025-05-07,M03,U010,95.0,0.0,186.29,False,Ege,7,2025-05-07,492,309.0
2025-05-08,M03,U010,,0.0,186.29,False,Ege,7,2025-05-08,492,203.0
2025-05-09,M03,U010,,0.0,186.29,False,Ege,7,2025-05-09,492,214.0
2025-05-10,M03,U010,,0.0,149.03,True,Ege,7,2025-05-10,492,283.0
2025-05-11,M03,U010,,0.0,186.29,False,Ege,7,2025-05-11,492,306.0
2025-05-12,M03,U010,,0.0,186.29,False,Ege,7,2025-05-12,492,459.0
2025-05-13,M03,U010,,0.0,149.03,True,Ege,7,2025-05-13,492,348.0
2025-05-14,M03,U010,,0.0,186.29,False,Ege,7,2025-05-14,492,440.0
2025-05-15,M03,U010,,0.0,186.29,False,Ege,7,2025-05-15,492,354.0
2025-05-16,M03,U010,,138.0,158.35,True,Ege,7,2025-05-16,492,341.0
2025-05-17,M03,U010,,0.0,186.29,False,Ege,7,2025-05-17,492,288.0
2025-05-18,M03,U010,,0.0,186.29,False,Ege,7,2025-05-18,492,399.0
2025-05-19,M03,U010,,0.0,186.29,False,Ege,7,2025-05-19,492,218.0
2025-05-20,M03,U010,,0.0,186.29,False,Ege,7,2025-05-20,492,284.0
2025-05-07,M03,U011,17.0,0.0,172.73,False,Ege,9,2025-05-07,753,138.0
2025-05-08,M03,U011,,0.0,172.73,False,Ege,9,2025-05-08,753,200.0
2025-05-09,M03,U011,,118.0,172.73,False,Ege,9,2025-05-09,753,350.0
2025-05-10,M03,U011,,0.0,172.73,False,Ege,9,2025-05-10,753,370.0
2025-05-11,M03,U011,,0.0,172.73,False,Ege,9,2025-05-11,753,301.0
2025-05-12,M03,U011,,0.0,155.46,True,Ege,9,2025-05-12,753,227.0
2025-05-13,M03,U011,,91.0,172.73,False,Ege,9,2025-05-15,753,217.0
2025-05-14,M03,U011,,0.0,172.73,False,Ege,9,2025-05-14,753,339.0
2025-05-15,M03,U011,,0.0,172.73,False,Ege,9,2025-05-15,753,289.0
2025-05-16,M03,U011,,0.0,155.46,True,Ege,9,2025-05-16,753,268.0
2025-05-17,M03,U011,,101.0,172.73,False,Ege,9,2025-05-18,753,323.0
2025-05-18,M03,U011,,0.0,172.73,False,Ege,9,2025-05-18,753,339.0
2025-05-19,M03,U011,,0.0,172.73,False,Ege,9,2025-05-19,753,273.0
2025-05-20,M03,U011,,0.0,172.73,False,Ege,9,2025-05-20,753,123.0
2025-05-07,M03,U012,0.0,160.0,214.19,False,Ege,2,2025-05-08,601,351.0
2025-05-08,M03,U012,,0.0,214.19,False,Ege,2,2025-05-08,601,128.0
2025-05-09,M03,U012,,0.0,214.19,False,Ege,2,2025-05-09,601,368.0
2025-05-10,M03,U012,,0.0,214.19,False,Ege,2,2025-05-10,601,192.0
2025-05-11,M03,U012,,0.0,214.19,False,Ege,2,2025-05-11,601,343.0
2025-05-12,M03,U012,,0.0,214.19,False,Ege,2,2025-05-12,601,396.0
2025-05-13,M03,U012,,0.0,214.19,False,Ege,2,2025-05-13,601,218.0
2025-05-14,M03,U012,,160.0,214.19,False,Ege,2,2025-05-14,601,288.0
2025-05-15,M03,U012,,0.0,214.19,False,Ege,2,2025-05-15,601,352.0
2025-05-16,M03,U012,,0.0,214.19,False,Ege,2,2025-05-16,601,129.0
2025-05-17,M03,U012,,0.0,214.19,False,Ege,2,2025-05-17,601,266.0
2025-05-18,M03,U012,,0.0,214.19,False,Ege,2,2025-05-18,601,306.0
2025-05-19,M03,U012,,0.0,214.19,False,Ege,2,2025-05-19,601,141.0
2025-05-20,M03,U012,,0.0,214.19,False,Ege,2,2025-05-20,601,298.0
2025-05-07,M03,U013,56.0,0.0,176.68,False,Ege,6,2025-05-07,350,348.0
2025-05-08,M03,U013,,0.0,176.68,False,Ege,6,2025-05-08,350,362.0
2025-05-09,M03,U013,,61.0,176.68,False,Ege,6,2025-05-09,350,448.0
2025-05-10,M03,U013,,0.0,176.68,False,Ege,6,2025-05-10,350,190.0
2025-05-11,M03,U013,,0.0,176.68,False,Ege,6,2025-05-11,350,366.0
2025-05-12,M03,U013,,0.0,176.68,False,Ege,6,2025-05-12,350,411.0
2025-05-13,M03,U013,,79.0,176.68,False,Ege,6,2025-05-14,350,158.0
2025-05-14,M03,U013,,0.0,176.68,False,Ege,6,2025-05-14,350,378.0
2025-05-15,M03,U013,,0.0,176.68,False,Ege,6,2025-05-15,350,171.0
2025-05-16,M03,U013,,0.0,176.68,False,Ege,6,2025-05-16,350,299.0
2025-05-17,M03,U013,,78.0,176.68,False,Ege,6,2025-05-19,350,382.0
2025-05-18,M03,U013,,0.0,159.01,True,Ege,6,2025-05-18,350,171.0
2025-05-19,M03,U013,,0.0,176.68,False,Ege,6,2025-05-19,350,331.0
2025-05-20,M03,U013,,0.0,176.68,False,Ege,6,2025-05-20,350,288.0
2025-05-07,M03,U014,0.0,62.0,92.73,True,Ege,6,2025-05-09,528,194.0
2025-05-08,M03,U014,,0.0,115.91,False,Ege,6,2025-05-08,528,182.0
2025-05-09,M03,U014,,0.0,115.91,False,Ege,6,2025-05-09,528,381.0
2025-05-10,M03,U014,,0.0,115.91,False,Ege,6,2025-05-10,528,297.0
2025-05-11,M03,U014,,0.0,92.73,True,Ege,6,2025-05-11,528,266.0
2025-05-12,M03,U014,,0.0,115.91,False,Ege,6,2025-05-12,528,304.0
2025-05-13,M03,U014,,0.0,115.91,False,Ege,6,2025-05-13,528,374.0
2025-05-14,M03,U014,,0.0,115.91,False,Ege,6,2025-05-14,528,213.0
2025-05-15,M03,U014,,0.0,115.91,False,Ege,6,2025-05-15,528,203.0
2025-05-16,M03,U014,,0.0,115.91,False,Ege,6,2025-05-16,528,100.0
2025-05-17,M03,U014,,0.0,115.91,False,Ege,6,2025-05-17,528,149.0
2025-05-18,M03,U014,,0.0,115.91,False,Ege,6,2025-05-18,528,121.0
2025-05-19,M03,U014,,59.0,104.32,True,Ege,6,2025-05-20,528,368.0
2025-05-20,M03,U014,,0.0,115.91,False,Ege,6,2025-05-20,528,355.0
2025-05-07,M03,U015,22.0,168.0,54.99,False,Ege,10,2025-05-08,175,375.0
2025-05-08,M03,U015,,0.0,54.99,False,Ege,10,2025-05-08,175,173.0
2025-05-09,M03,U015,,0.0,54.99,False,Ege,10,2025-05-09,175,148.0
2025-05-10,M03,U015,,0.0,46.74,True,Ege,10,2025-05-10,175,140.0
2025-05-11,M03,U015,,0.0,54.99,False,Ege,10,2025-05-11,175,295.0
2025-05-12,M03,U015,,0.0,54.99,False,Ege,10,2025-05-12,175,255.0
2025-05-13,M03,U015,,189.0,54.99,False,Ege,10,2025-05-15,175,187.0
2025-05-14,M03,U015,,0.0,54.99,False,Ege,10,2025-05-14,175,329.0
2025-05-15,M03,U015,,0.0,54.99,False,Ege,10,2025-05-15,175,299.0
2025-05-16,M03,U015,,0.0,54.99,False,Ege,10,2025-05-16,175,312.0
2025-05-17,M03,U015,,0.0,54.99,False,Ege,10,2025-05-17,175,129.0
2025-05-18,M03,U015,,0.0,54.99,False,Ege,10,2025-05-18,175,250.0
2025-05-19,M03,U015,,0.0,54.99,False,Ege,10,2025-05-19,175,379.0
2025-05-20,M03,U015,,0.0,54.99,False,Ege,10,2025-05-20,175,338.0
2025-05-07,M03,U016,186.0,0.0,170.13,False,Ege,5,2025-05-07,205,520.0
2025-05-08,M03,U016,,0.0,170.13,False,Ege,5,2025-05-08,205,492.0
2025-05-09,M03,U016,,0.0,170.13,False,Ege,5,2025-05-09,205,522.0
2025-05-10,M03,U016,,0.0,170.13,False,Ege,5,2025-05-10,205,453.0
2025-05-11,M03,U016,,214.0,170.13,False,Ege,5,2025-05-12,205,566.0
2025-05-12,M03,U016,,0.0,170.13,False,Ege,5,2025-05-12,205,489.0
2025-05-13,M03,U016,,0.0,170.13,False,Ege,5,2025-05-13,205,565.0
2025-05-14,M03,U016,,0.0,170.13,False,Ege,5,2025-05-14,205,329.0
2025-05-15,M03,U016,,0.0,170.13,False,Ege,5,2025-05-15,205,498.0
2025-05-16,M03,U016,,206.0,170.13,False,Ege,5,2025-05-17,205,421.0
2025-05-17,M03,U016,,0.0,170.13,False,Ege,5,2025-05-17,205,491.0
2025-05-18,M03,U016,,0.0,170.13,False,Ege,5,2025-05-18,205,502.0
2025-05-19,M03,U016,,0.0,170.13,False,Ege,5,2025-05-19,205,585.0
2025-05-20,M03,U016,,0.0,170.13,False,Ege,5,2025-05-20,205,372.0
2025-05-07,M03,U017,0.0,0.0,88.44,False,Ege,3,2025-05-07,619,159.0
2025-05-08,M03,U017,,0.0,88.44,False,Ege,3,2025-05-08,619,356.0
2025-05-09,M03,U017,,0.0,88.44,False,Ege,3,2025-05-09,619,395.0
2025-05-10,M03,U017,,0.0,88.44,False,Ege,3,2025-05-10,619,363.0
2025-05-11,M03,U017,,0.0,88.44,False,Ege,3,2025-05-11,619,384.0
2025-05-12,M03,U017,,0.0,88.44,False,Ege,3,2025-05-12,619,186.0
2025-05-13,M03,U017,,0.0,88.44,False,Ege,3,2025-05-13,619,141.0
2025-05-14,M03,U017,,0.0,88.44,False,Ege,3,2025-05-14,619,347.0
2025-05-15,M03,U017,,0.0,88.44,False,Ege,3,2025-05-15,619,244.0
2025-05-16,M03,U017,,0.0,75.17,True,Ege,3,2025-05-16,619,253.0
2025-05-17,M03,U017,,0.0,88.44,False,Ege,3,2025-05-17,619,105.0
2025-05-18,M03,U017,,0.0,88.44,False,Ege,3,2025-05-18,619,283.0
2025-05-19,M03,U017,,0.0,88.44,False,Ege,3,2025-05-19,619,374.0
2025-05-20,M03,U017,,0.0,88.44,False,Ege,3,2025-05-20,619,254.0
2025-05-07,M03,U018,0.0,91.0,116.46,False,Ege,3,2025-05-09,424,261.0
2025-05-08,M03,U018,,0.0,116.46,False,Ege,3,2025-05-08,424,127.0
2025-05-09,M03,U018,,0.0,116.46,False,Ege,3,2025-05-09,424,149.0
2025-05-10,M03,U018,,0.0,116.46,False,Ege,3,2025-05-10,424,123.0
2025-05-11,M03,U018,,0.0,116.46,False,Ege,3,2025-05-11,424,384.0
2025-05-12,M03,U018,,0.0,116.46,False,Ege,3,2025-05-12,424,366.0
2025-05-13,M03,U018,,93.0,116.46,False,Ege,3,2025-05-14,424,396.0
2025-05-14,M03,U018,,0.0,116.46,False,Ege,3,2025-05-14,424,391.0
2025-05-15,M03,U018,,0.0,116.46,False,Ege,3,2025-05-15,424,162.0
2025-05-16,M03,U018,,0.0,104.81,True,Ege,3,2025-05-16,424,300.0
2025-05-17,M03,U018,,0.0,116.46,False,Ege,3,2025-05-17,424,132.0
2025-05-18,M03,U018,,0.0,93.17,True,Ege,3,2025-05-18,424,256.0
2025-05-19,M03,U018,,88.0,116.46,False,Ege,3,2025-05-20,424,347.0
2025-05-20,M03,U018,,0.0,116.46,False,Ege,3,2025-05-20,424,218.0
2025-05-07,M04,U001,89.0,0.0,175.82,False,İç Anadolu,3,2025-05-07,168,253.0
2025-05-08,M04,U001,,0.0,175.82,False,İç Anadolu,3,2025-05-08,168,367.0
2025-05-09,M04,U001,,0.0,175.82,False,İç Anadolu,3,2025-05-09,168,381.0
2025-05-10,M04,U001,,0.0,175.82,False,İç Anadolu,3,2025-05-10,168,376.0
2025-05-11,M04,U001,,111.0,175.82,False,İç Anadolu,3,2025-05-11,168,419.0
2025-05-12,M04,U001,,0.0,175.82,False,İç Anadolu,3,2025-05-12,168,256.0
2025-05-13,M04,U001,,0.0,175.82,False,İç Anadolu,3,2025-05-13,168,328.0
2025-05-14,M04,U001,,0.0,140.66,True,İç Anadolu,3,2025-05-14,168,324.0
2025-05-15,M04,U001,,0.0,175.82,False,İç Anadolu,3,2025-05-15,168,294.0
2025-05-16,M04,U001,,121.0,175.82,False,İç Anadolu,3,2025-05-16,168,211.0
2025-05-17,M04,U001,,0.0,175.82,False,İç Anadolu,3,2025-05-17,168,467.0
2025-05-18,M04,U001,,0.0,175.82,False,İç Anadolu,3,2025-05-18,168,212.0
2025-05-19,M04,U001,,0.0,158.24,True,İç Anadolu,3,2025-05-19,168,266.0
2025-05-20,M04,U001,,0.0,175.82,False,İç Anadolu,3,2025-05-20,168,425.0
2025-05-07,M04,U002,133.0,0.0,173.1,True,İç Anadolu,4,2025-05-07,861,337.0
2025-05-08,M04,U002,,0.0,192.33,False,İç Anadolu,4,2025-05-08,861,461.0
2025-05-09,M04,U002,,0.0,192.33,False,İç Anadolu,4,2025-05-09,861,525.0
2025-05-10,M04,U002,,0.0,192.33,False,İç Anadolu,4,2025-05-10,861,425.0
2025-05-11,M04,U002,,172.0,192.33,False,İç Anadolu,4,2025-05-11,861,467.0
2025-05-12,M04,U002,,0.0,192.33,False,İç Anadolu,4,2025-05-12,861,339.0
2025-05-13,M04,U002,,0.0,192.33,False,İç Anadolu,4,2025-05-13,861,373.0
2025-05-14,M04,U002,,0.0,192.33,False,İç Anadolu,4,2025-05-14,861,259.0
2025-05-15,M04,U002,,0.0,192.33,False,İç Anadolu,4,2025-05-15,861,410.0
2025-05-16,M04,U002,,171.0,192.33,False,İç Anadolu,4,2025-05-17,861,420.0
2025-05-17,M04,U002,,0.0,192.33,False,İç Anadolu,4,2025-05-17,861,482.0
2025-05-18,M04,U002,,0.0,192.33,False,İç Anadolu,4,2025-05-18,861,388.0
2025-05-19,M04,U002,,0.0,192.33,False,İç Anadolu,4,2025-05-19,861,254.0
2025-05-20,M04,U002,,0.0,192.33,False,İç Anadolu,4,2025-05-20,861,320.0
2025-05-07,M04,U003,0.0,0.0,43.26,False,İç Anadolu,3,2025-05-07,777,166.0
2025-05-08,M04,U003,,0.0,43.26,False,İç Anadolu,3,2025-05-08,777,359.0
2025-05-09,M04,U003,,198.0,43.26,False,İç Anadolu,3,2025-05-11,777,298.0
2025-05-10,M04,U003,,0.0,43.26,False,İç Anadolu,3,2025-05-10,777,225.0
2025-05-11,M04,U003,,0.0,43.26,False,İç Anadolu,3,2025-05-11,777,231.0
2025-05-12,M04,U003,,0.0,43.26,False,İç Anadolu,3,2025-05-12,777,213.0
2025-05-13,M04,U003,,202.0,43.26,False,İç Anadolu,3,2025-05-15,777,370.0
2025-05-14,M04,U003,,0.0,43.26,False,İç Anadolu,3,2025-05-14,777,354.0
2025-05-15,M04,U003,,0.0,43.26,False,İç Anadolu,3,2025-05-15,777,362.0
2025-05-16,M04,U003,,0.0,43.26,False,İç Anadolu,3,2025-05-16,777,362.0
2025-05-17,M04,U003,,183.0,43.26,False,İç Anadolu,3,2025-05-19,777,207.0
2025-05-18,M04,U003,,0.0,43.26,False,İç Anadolu,3,2025-05-18,777,266.0
2025-05-19,M04,U003,,0.0,43.26,False,İç Anadolu,3,2025-05-19,777,196.0
2025-05-20,M04,U003,,0.0,43.26,False,İç Anadolu,3,2025-05-20,777,187.0
2025-05-07,M04,U004,0.0,177.0,173.32,False,İç Anadolu,4,2025-05-07,602,193.0
2025-05-08,M04,U004,,0.0,173.32,False,İç Anadolu,4,2025-05-08,602,387.0
2025-05-09,M04,U004,,0.0,173.32,False,İç Anadolu,4,2025-05-09,602,138.0
2025-05-10,M04,U004,,0.0,173.32,False,İç Anadolu,4,2025-05-10,602,304.0
2025-05-11,M04,U004,,0.0,173.32,False,İç Anadolu,4,2025-05-11,602,257.0
2025-05-12,M04,U004,,0.0,173.32,False,İç Anadolu,4,2025-05-12,602,386.0
2025-05-13,M04,U004,,0.0,173.32,False,İç Anadolu,4,2025-05-13,602,227.0
2025-05-14,M04,U004,,185.0,173.32,False,İç Anadolu,4,2025-05-16,602,232.0
2025-05-15,M04,U004,,0.0,173.32,False,İç Anadolu,4,2025-05-15,602,380.0
2025-05-16,M04,U004,,0.0,173.32,False,İç Anadolu,4,2025-05-16,602,339.0
2025-05-17,M04,U004,,0.0,173.32,False,İç Anadolu,4,2025-05-17,602,346.0
2025-05-18,M04,U004,,0.0,173.32,False,İç Anadolu,4,2025-05-18,602,191.0
2025-05-19,M04,U004,,0.0,173.32,False,İç Anadolu,4,2025-05-19,602,331.0
2025-05-20,M04,U004,,0.0,173.32,False,İç Anadolu,4,2025-05-20,602,192.0
2025-05-07,M04,U005,0.0,140.0,49.88,False,İç Anadolu,9,2025-05-07,667,386.0
2025-05-08,M04,U005,,0.0,49.88,False,İç Anadolu,9,2025-05-08,667,254.0
2025-05-09,M04,U005,,0.0,49.88,False,İç Anadolu,9,2025-05-09,667,142.0
2025-05-10,M04,U005,,0.0,49.88,False,İç Anadolu,9,2025-05-10,667,340.0
2025-05-11,M04,U005,,0.0,49.88,False,İç Anadolu,9,2025-05-11,667,234.0
2025-05-12,M04,U005,,0.0,49.88,False,İç Anadolu,9,2025-05-12,667,371.0
2025-05-13,M04,U005,,0.0,49.88,False,İç Anadolu,9,2025-05-13,667,167.0
2025-05-14,M04,U005,,129.0,49.88,False,İç Anadolu,9,2025-05-14,667,181.0
2025-05-15,M04,U005,,0.0,49.88,False,İç Anadolu,9,2025-05-15,667,238.0
2025-05-16,M04,U005,,0.0,49.88,False,İç Anadolu,9,2025-05-16,667,182.0
2025-05-17,M04,U005,,0.0,49.88,False,İç Anadolu,9,2025-05-17,667,174.0
2025-05-18,M04,U005,,0.0,49.88,False,İç Anadolu,9,2025-05-18,667,362.0
2025-05-19,M04,U005,,0.0,49.88,False,İç Anadolu,9,2025-05-19,667,300.0
2025-05-20,M04,U005,,0.0,49.88,False,İç Anadolu,9,2025-05-20,667,258.0
2025-05-07,M04,U006,152.0,0.0,97.21,False,İç Anadolu,6,2025-05-07,575,520.0
2025-05-08,M04,U006,,0.0,97.21,False,İç Anadolu,6,2025-05-08,575,366.0
2025-05-09,M04,U006,,0.0,77.77,True,İç Anadolu,6,2025-05-09,575,316.0
2025-05-10,M04,U006,,0.0,97.21,False,İç Anadolu,6,2025-05-10,575,322.0
2025-05-11,M04,U006,,170.0,97.21,False,İç Anadolu,6,2025-05-12,575,277.0
2025-05-12,M04,U006,,0.0,97.21,False,İç Anadolu,6,2025-05-12,575,517.0
2025-05-13,M04,U006,,0.0,97.21,False,İç Anadolu,6,2025-05-13,575,308.0
2025-05-14,M04,U006,,0.0,97.21,False,İç Anadolu,6,2025-05-14,575,283.0
2025-05-15,M04,U006,,0.0,97.21,False,İç Anadolu,6,2025-05-15,575,326.0
2025-05-16,M04,U006,,193.0,97.21,False,İç Anadolu,6,2025-05-17,575,506.0
2025-05-17,M04,U006,,0.0,97.21,False,İç Anadolu,6,2025-05-17,575,411.0
2025-05-18,M04,U006,,0.0,97.21,False,İç Anadolu,6,2025-05-18,575,392.0
2025-05-19,M04,U006,,0.0,97.21,False,İç Anadolu,6,2025-05-19,575,373.0
2025-05-20,M04,U006,,0.0,97.21,False,İç Anadolu,6,2025-05-20,575,525.0
2025-05-07,M04,U007,0.0,251.0,150.45,False,İç Anadolu,2,2025-05-08,159,349.0
2025-05-08,M04,U007,,0.0,150.45,False,İç Anadolu,2,2025-05-08,159,338.0
2025-05-09,M04,U007,,0.0,127.88,True,İç Anadolu,2,2025-05-09,159,157.0
2025-05-10,M04,U007,,0.0,150.45,False,İç Anadolu,2,2025-05-10,159,107.0
2025-05-11,M04,U007,,0.0,120.36,True,İç Anadolu,2,2025-05-11,159,264.0
2025-05-12,M04,U007,,0.0,150.45,False,İç Anadolu,2,2025-05-12,159,202.0
2025-05-13,M04,U007,,228.0,150.45,False,İç Anadolu,2,2025-05-14,159,308.0
2025-05-14,M04,U007,,0.0,135.41,True,İç Anadolu,2,2025-05-14,159,137.0
2025-05-15,M04,U007,,0.0,150.45,False,İç Anadolu,2,2025-05-15,159,262.0
2025-05-16,M04,U007,,0.0,150.45,False,İç Anadolu,2,2025-05-16,159,246.0
2025-05-17,M04,U007,,0.0,150.45,False,İç Anadolu,2,2025-05-17,159,236.0
2025-05-18,M04,U007,,0.0,150.45,False,İç Anadolu,2,2025-05-18,159,197.0
2025-05-19,M04,U007,,220.0,150.45,False,İç Anadolu,2,2025-05-21,159,200.0
2025-05-20,M04,U007,,0.0,150.45,False,İç Anadolu,2,2025-05-20,159,138.0
2025-05-07,M04,U008,0.0,112.0,111.37,False,İç Anadolu,5,2025-05-07,589,230.0
2025-05-08,M04,U008,,0.0,111.37,False,İç Anadolu,5,2025-05-08,589,292.0
2025-05-09,M04,U008,,0.0,111.37,False,İç Anadolu,5,2025-05-09,589,254.0
2025-05-10,M04,U008,,0.0,111.37,False,İç Anadolu,5,2025-05-10,589,279.0
2025-05-11,M04,U008,,0.0,111.37,False,İç Anadolu,5,2025-05-11,589,159.0
2025-05-12,M04,U008,,0.0,111.37,False,İç Anadolu,5,2025-05-12,589,289.0
2025-05-13,M04,U008,,97.0,111.37,False,İç Anadolu,5,2025-05-13,589,154.0
2025-05-14,M04,U008,,0.0,111.37,False,İç Anadolu,5,2025-05-14,589,365.0
2025-05-15,M04,U008,,0.0,111.37,False,İç Anadolu,5,2025-05-15,589,346.0
2025-05-16,M04,U008,,0.0,111.37,False,İç Anadolu,5,2025-05-16,589,340.0
2025-05-17,M04,U008,,0.0,111.37,False,İç Anadolu,5,2025-05-17,589,204.0
2025-05-18,M04,U008,,0.0,111.37,False,İç Anadolu,5,2025-05-18,589,305.0
2025-05-19,M04,U008,,95.0,111.37,False,İç Anadolu,5,2025-05-21,589,381.0
2025-05-20,M04,U008,,0.0,111.37,False,İç Anadolu,5,2025-05-20,589,363.0
2025-05-07,M04,U009,0.0,52.0,133.04,False,İç Anadolu,4,2025-05-09,594,143.0
2025-05-08,M04,U009,,0.0,133.04,False,İç Anadolu,4,2025-05-08,594,226.0
2025-05-09,M04,U009,,0.0,133.04,False,İç Anadolu,4,2025-05-09,594,262.0
2025-05-10,M04,U009,,0.0,133.04,False,İç Anadolu,4,2025-05-10,594,166.0
2025-05-11,M04,U009,,0.0,133.04,False,İç Anadolu,4,2025-05-11,594,102.0
2025-05-12,M04,U009,,0.0,133.04,False,İç Anadolu,4,2025-05-12,594,322.0
2025-05-13,M04,U009,,57.0,133.04,False,İç Anadolu,4,2025-05-13,594,153.0
2025-05-14,M04,U009,,0.0,133.04,False,İç Anadolu,4,2025-05-14,594,389.0
2025-05-15,M04,U009,,0.0,133.04,False,İç Anadolu,4,2025-05-15,594,385.0
2025-05-16,M04,U009,,0.0,133.04,False,İç Anadolu,4,2025-05-16,594,377.0
2025-05-17,M04,U009,,0.0,133.04,False,İç Anadolu,4,2025-05-17,594,343.0
2025-05-18,M04,U009,,0.0,119.74,True,İç Anadolu,4,2025-05-18,594,139.0
2025-05-19,M04,U009,,58.0,133.04,False,İç Anadolu,4,2025-05-21,594,282.0
2025-05-20,M04,U009,,0.0,133.04,False,İç Anadolu,4,2025-05-20,594,313.0
2025-05-07,M04,U010,155.0,0.0,186.29,False,İç Anadolu,7,2025-05-07,492,405.0
2025-05-08,M04,U010,,0.0,186.29,False,İç Anadolu,7,2025-05-08,492,384.0
2025-05-09,M04,U010,,123.0,186.29,False,İç Anadolu,7,2025-05-11,492,303.0
2025-05-10,M04,U010,,0.0,186.29,False,İç Anadolu,7,2025-05-10,492,352.0
2025-05-11,M04,U010,,0.0,186.29,False,İç Anadolu,7,2025-05-11,492,292.0
2025-05-12,M04,U010,,0.0,186.29,False,İç Anadolu,7,2025-05-12,492,494.0
2025-05-13,M04,U010,,107.0,186.29,False,İç Anadolu,7,2025-05-15,492,302.0
2025-05-14,M04,U010,,0.0,186.29,False,İç Anadolu,7,2025-05-14,492,385.0
2025-05-15,M04,U010,,0.0,186.29,False,İç Anadolu,7,2025-05-15,492,511.0
2025-05-16,M04,U010,,0.0,186.29,False,İç Anadolu,7,2025-05-16,492,448.0
2025-05-17,M04,U010,,138.0,186.29,False,İç Anadolu,7,2025-05-17,492,346.0
2025-05-18,M04,U010,,0.0,186.29,False,İç Anadolu,7,2025-05-18,492,292.0
2025-05-19,M04,U010,,0.0,186.29,False,İç Anadolu,7,2025-05-19,492,537.0
2025-05-20,M04,U010,,0.0,186.29,False,İç Anadolu,7,2025-05-20,492,329.0
2025-05-07,M04,U011,85.0,0.0,172.73,False,İç Anadolu,9,2025-05-07,753,280.0
2025-05-08,M04,U011,,0.0,172.73,False,İç Anadolu,9,2025-05-08,753,415.0
2025-05-09,M04,U011,,0.0,172.73,False,İç Anadolu,9,2025-05-09,753,442.0
2025-05-10,M04,U011,,0.0,172.73,False,İç Anadolu,9,2025-05-10,753,414.0
2025-05-11,M04,U011,,115.0,172.73,False,İç Anadolu,9,2025-05-12,753,447.0
2025-05-12,M04,U011,,0.0,172.73,False,İç Anadolu,9,2025-05-12,753,361.0
2025-05-13,M04,U011,,0.0,172.73,False,İç Anadolu,9,2025-05-13,753,484.0
2025-05-14,M04,U011,,0.0,172.73,False,İç Anadolu,9,2025-05-14,753,408.0
2025-05-15,M04,U011,,0.0,172.73,False,İç Anadolu,9,2025-05-15,753,469.0
2025-05-16,M04,U011,,114.0,146.82,True,İç Anadolu,9,2025-05-16,753,464.0
2025-05-17,M04,U011,,0.0,172.73,False,İç Anadolu,9,2025-05-17,753,254.0
2025-05-18,M04,U011,,0.0,172.73,False,İç Anadolu,9,2025-05-18,753,476.0
2025-05-19,M04,U011,,0.0,172.73,False,İç Anadolu,9,2025-05-19,753,342.0
2025-05-20,M04,U011,,0.0,172.73,False,İç Anadolu,9,2025-05-20,753,455.0
2025-05-07,M04,U012,126.0,0.0,214.19,False,İç Anadolu,2,2025-05-07,601,466.0
2025-05-08,M04,U012,,0.0,214.19,False,İç Anadolu,2,2025-05-08,601,408.0
2025-05-09,M04,U012,,0.0,214.19,False,İç Anadolu,2,2025-05-09,601,409.0
2025-05-10,M04,U012,,0.0,214.19,False,İç Anadolu,2,2025-05-10,601,264.0
2025-05-11,M04,U012,,151.0,214.19,False,İç Anadolu,2,2025-05-13,601,421.0
2025-05-12,M04,U012,,0.0,214.19,False,İç Anadolu,2,2025-05-12,601,501.0
2025-05-13,M04,U012,,0.0,192.77,True,İç Anadolu,2,2025-05-13,601,312.0
2025-05-14,M04,U012,,0.0,214.19,False,İç Anadolu,2,2025-05-14,601,478.0
2025-05-15,M04,U012,,0.0,214.19,False,İç Anadolu,2,2025-05-15,601,512.0
2025-05-16,M04,U012,,171.0,214.19,False,İç Anadolu,2,2025-05-17,601,248.0
2025-05-17,M04,U012,,0.0,214.19,False,İç Anadolu,2,2025-05-17,601,228.0
2025-05-18,M04,U012,,0.0,214.19,False,İç Anadolu,2,2025-05-18,601,477.0
2025-05-19,M04,U012,,0.0,214.19,False,İç Anadolu,2,2025-05-19,601,454.0
2025-05-20,M04,U012,,0.0,214.19,False,İç Anadolu,2,2025-05-20,601,320.0
2025-05-07,M04,U013,0.0,71.0,176.68,False,İç Anadolu,6,2025-05-09,350,216.0
2025-05-08,M04,U013,,0.0,176.68,False,İç Anadolu,6,2025-05-08,350,360.0
2025-05-09,M04,U013,,0.0,176.68,False,İç Anadolu,6,2025-05-09,350,165.0
2025-05-10,M04,U013,,0.0,176.68,False,İç Anadolu,6,2025-05-10,350,220.0
2025-05-11,M04,U013,,0.0,176.68,False,İç Anadolu,6,2025-05-11,350,335.0
2025-05-12,M04,U013,,0.0,176.68,False,İç Anadolu,6,2025-05-12,350,331.0
